Reading map data...
Reading reduce data...
Processing map data...
Processing reduce data...
300541029888.0
1.60758120479696e+18, 0
1.607581205097501e+18, 0
1.6075812053980419e+18, 0
1.6075812056985828e+18, 0
1.6075812059991237e+18, 0
1.6075812062996646e+18, 0
1.6075812066002056e+18, 0
1.6075812069007465e+18, 0
1.6075812072012874e+18, 0
1.6075812075018284e+18, 0
1.6075812078023693e+18, 0
1.6075812081029102e+18, 0
1.6075812084034511e+18, 0
1.607581208703992e+18, 0
1.607581209004533e+18, 0
1.607581209305074e+18, 0
1.6075812096056148e+18, 0
1.6075812099061558e+18, 0
1.6075812102066967e+18, 0
1.6075812105072376e+18, 0
1.6075812108077786e+18, 0
1.6075812111083195e+18, 0
1.6075812114088604e+18, 0
1.6075812117094013e+18, 0
1.6075812120099423e+18, 0
1.6075812123104832e+18, 0
1.6075812126110241e+18, 0
1.607581212911565e+18, 0
1.607581213212106e+18, 0
1.607581213512647e+18, 0
1.6075812138131878e+18, 0
1.6075812141137288e+18, 0
1.6075812144142697e+18, 0
1.6075812147148106e+18, 0
1.6075812150153516e+18, 0
1.6075812153158925e+18, 0
1.6075812156164334e+18, 0
1.6075812159169743e+18, 0
1.6075812162175153e+18, 0
1.6075812165180562e+18, 0
1.607581216818597e+18, 0
1.607581217119138e+18, 0
1.607581217419679e+18, 0
1.60758121772022e+18, 0
1.6075812180207608e+18, 0
1.6075812183213018e+18, 0
1.6075812186218427e+18, 0
1.6075812189223836e+18, 0
1.6075812192229245e+18, 0
1.6075812195234655e+18, 0
1.6075812198240064e+18, 0
1.6075812201245473e+18, 0
1.6075812204250883e+18, 0
1.6075812207256292e+18, 0
1.60758122102617e+18, 0
1.607581221326711e+18, 0
1.607581221627252e+18, 0
1.607581221927793e+18, 0
1.6075812222283338e+18, 0
1.6075812225288748e+18, 0
1.6075812228294157e+18, 0
1.6075812231299566e+18, 0
1.6075812234304975e+18, 0
1.6075812237310385e+18, 0
1.6075812240315794e+18, 0
1.6075812243321203e+18, 0
1.6075812246326612e+18, 0
1.6075812249332022e+18, 0
1.607581225233743e+18, 0
1.607581225534284e+18, 0
1.607581225834825e+18, 0
1.607581226135366e+18, 0
1.6075812264359068e+18, 0
1.6075812267364477e+18, 0
1.6075812270369887e+18, 0
1.6075812273375296e+18, 0
1.6075812276380705e+18, 0
1.6075812279386115e+18, 0
1.6075812282391524e+18, 0
1.6075812285396933e+18, 0
1.6075812288402342e+18, 0
1.6075812291407752e+18, 0
1.607581229441316e+18, 0
1.607581229741857e+18, 0
1.607581230042398e+18, 0
1.607581230342939e+18, 0
1.6075812306434798e+18, 0
1.6075812309440207e+18, 0
1.6075812312445617e+18, 0
1.6075812315451026e+18, 0
1.6075812318456435e+18, 0
1.6075812321461844e+18, 0
1.6075812324467254e+18, 0
1.6075812327472663e+18, 0
1.6075812330478072e+18, 0
1.6075812333483482e+18, 0
1.607581233648889e+18, 0
1.60758123394943e+18, 0
1.607581234249971e+18, 0
1.6075812345505119e+18, 0
1.6075812348510528e+18, 0
1.6075812351515937e+18, 0
1.6075812354521347e+18, 0
1.6075812357526756e+18, 0
1.6075812360532165e+18, 0
1.6075812363537574e+18, 0
1.6075812366542984e+18, 0
1.6075812369548393e+18, 0
1.6075812372553802e+18, 0
1.6075812375559212e+18, 0
1.607581237856462e+18, 0
1.607581238157003e+18, 0
1.607581238457544e+18, 0
1.6075812387580849e+18, 0
1.6075812390586258e+18, 0
1.6075812393591667e+18, 0
1.6075812396597076e+18, 0
1.6075812399602486e+18, 0
1.6075812402607895e+18, 0
1.6075812405613304e+18, 16000000000.0
1.6075812408618714e+18, 15000000000.0
1.6075812411624123e+18, 15000000000.0
1.6075812414629532e+18, 14000000000.0
1.6075812417634941e+18, 14000000000.0
1.607581242064035e+18, 13000000000.0
1.607581242364576e+18, 13000000000.0
1.607581242665117e+18, 12000000000.0
1.6075812429656579e+18, 12000000000.0
1.6075812432661988e+18, 12000000000.0
1.6075812435667397e+18, 11000000000.0
1.6075812438672806e+18, 11000000000.0
1.6075812441678216e+18, 11000000000.0
1.6075812444683625e+18, 11000000000.0
1.6075812447689034e+18, 10000000000.0
1.6075812450694444e+18, 10000000000.0
1.6075812453699853e+18, 10000000000.0
1.6075812456705262e+18, 8000000000.0
1.6075812459710671e+18, 8000000000.0
1.607581246271608e+18, 8000000000.0
1.607581246572149e+18, 7000000000.0
1.60758124687269e+18, 6000000000.0
1.6075812471732308e+18, 4000000000.0
1.6075812474737718e+18, 2000000000.0
1.6075812477743127e+18, 0
1.6075812480748536e+18, 0
1.6075812483753946e+18, 0
1.6075812486759355e+18, 0
1.6075812489764764e+18, 0
1.6075812492770173e+18, 0
1.6075812495775583e+18, 0
1.6075812498780992e+18, 0
1.6075812501786401e+18, 0
1.607581250479181e+18, 0
1.607581250779722e+18, 0
1.607581251080263e+18, 0
1.6075812513808038e+18, 0
1.6075812516813448e+18, 0
1.6075812519818857e+18, 0
1.6075812522824266e+18, 0
1.6075812525829676e+18, 0
1.6075812528835085e+18, 0
1.6075812531840494e+18, 0
1.6075812534845903e+18, 0
1.6075812537851313e+18, 0
1.6075812540856722e+18, 0
1.607581254386213e+18, 0
1.607581254686754e+18, 0
1.607581254987295e+18, 0
1.607581255287836e+18, 0
1.6075812555883768e+18, 0
1.6075812558889178e+18, 0
1.6075812561894587e+18, 0
1.6075812564899996e+18, 0
1.6075812567905405e+18, 0
1.6075812570910815e+18, 0
1.6075812573916224e+18, 0
1.6075812576921633e+18, 0
1.6075812579927043e+18, 0
1.6075812582932452e+18, 0
1.607581258593786e+18, 0
1.607581258894327e+18, 0
1.607581259194868e+18, 0
1.607581259495409e+18, 0
1.6075812597959498e+18, 0
1.6075812600964908e+18, 0
1.6075812603970317e+18, 0
1.6075812606975726e+18, 0
1.6075812609981135e+18, 0
1.6075812612986545e+18, 0
1.6075812615991954e+18, 0
1.6075812618997363e+18, 0
1.6075812622002772e+18, 0
1.6075812625008182e+18, 0
1.607581262801359e+18, 0
1.6075812631019e+18, 0
1.607581263402441e+18, 0
1.607581263702982e+18, 0
1.6075812640035228e+18, 0
1.6075812643040637e+18, 0
1.6075812646046047e+18, 0
1.6075812649051456e+18, 0
1.6075812652056865e+18, 0
1.6075812655062275e+18, 0
1.6075812658067684e+18, 0
1.6075812661073093e+18, 0
1.6075812664078502e+18, 0
1.6075812667083912e+18, 0
1.607581267008932e+18, 0
1.607581267309473e+18, 0
1.607581267610014e+18, 0
1.607581267910555e+18, 0
1.6075812682110958e+18, 0
1.6075812685116367e+18, 0
1.6075812688121777e+18, 0
1.6075812691127186e+18, 0
1.6075812694132595e+18, 0
1.6075812697138004e+18, 0
1.6075812700143414e+18, 0
1.6075812703148823e+18, 0
1.6075812706154232e+18, 0
1.6075812709159642e+18, 0
1.607581271216505e+18, 0
1.607581271517046e+18, 0
1.607581271817587e+18, 0
1.6075812721181279e+18, 0
1.6075812724186688e+18, 0
1.6075812727192097e+18, 0
1.6075812730197507e+18, 0
1.6075812733202916e+18, 0
1.6075812736208325e+18, 0
1.6075812739213734e+18, 0
1.6075812742219144e+18, 0
1.6075812745224553e+18, 0
1.6075812748229962e+18, 0
1.6075812751235372e+18, 0
1.607581275424078e+18, 0
1.607581275724619e+18, 0
1.60758127602516e+18, 0
1.6075812763257009e+18, 0
1.6075812766262418e+18, 0
1.6075812769267827e+18, 0
1.6075812772273236e+18, 0
1.6075812775278646e+18, 0
1.6075812778284055e+18, 0
1.6075812781289464e+18, 0
1.6075812784294874e+18, 0
1.6075812787300283e+18, 0
1.6075812790305692e+18, 0
1.6075812793311101e+18, 0
1.607581279631651e+18, 0
1.607581279932192e+18, 0
1.607581280232733e+18, 0
1.6075812805332739e+18, 0
1.6075812808338148e+18, 0
1.6075812811343557e+18, 0
1.6075812814348966e+18, 0
1.6075812817354376e+18, 0
1.6075812820359785e+18, 0
1.6075812823365194e+18, 0
1.6075812826370604e+18, 0
1.6075812829376013e+18, 0
1.6075812832381422e+18, 0
1.6075812835386831e+18, 0
1.607581283839224e+18, 0
1.607581284139765e+18, 0
1.607581284440306e+18, 0
1.6075812847408468e+18, 0
1.6075812850413878e+18, 0
1.6075812853419287e+18, 0
1.6075812856424696e+18, 0
1.6075812859430106e+18, 0
1.6075812862435515e+18, 0
1.6075812865440924e+18, 0
1.6075812868446333e+18, 0
1.6075812871451743e+18, 0
1.6075812874457152e+18, 0
1.6075812877462561e+18, 0
1.607581288046797e+18, 0
1.607581288347338e+18, 0
1.607581288647879e+18, 0
1.6075812889484198e+18, 0
1.6075812892489608e+18, 0
1.6075812895495017e+18, 0
1.6075812898500426e+18, 0
1.6075812901505836e+18, 0
1.6075812904511245e+18, 0
1.6075812907516654e+18, 0
1.6075812910522063e+18, 0
1.6075812913527473e+18, 0
1.6075812916532882e+18, 0
1.607581291953829e+18, 0
1.60758129225437e+18, 0
1.607581292554911e+18, 0
1.607581292855452e+18, 0
1.6075812931559928e+18, 0
1.6075812934565338e+18, 0
1.6075812937570747e+18, 0
1.6075812940576156e+18, 0
1.6075812943581565e+18, 0
1.6075812946586975e+18, 0
1.6075812949592384e+18, 0
1.6075812952597793e+18, 0
1.6075812955603203e+18, 0
1.6075812958608612e+18, 0
1.607581296161402e+18, 0
1.607581296461943e+18, 0
1.607581296762484e+18, 0
1.607581297063025e+18, 0
1.6075812973635658e+18, 0
1.6075812976641068e+18, 0
1.6075812979646477e+18, 0
1.6075812982651886e+18, 0
1.6075812985657295e+18, 0
1.6075812988662705e+18, 0
1.6075812991668114e+18, 0
1.6075812994673523e+18, 0
1.6075812997678932e+18, 0
1.6075813000684342e+18, 0
1.607581300368975e+18, 0
1.607581300669516e+18, 0
1.607581300970057e+18, 0
1.607581301270598e+18, 0
1.6075813015711388e+18, 0
1.6075813018716797e+18, 0
1.6075813021722207e+18, 0
1.6075813024727616e+18, 0
1.6075813027733025e+18, 0
1.6075813030738435e+18, 0
1.6075813033743844e+18, 0
1.6075813036749253e+18, 0
1.6075813039754662e+18, 0
1.6075813042760072e+18, 0
1.607581304576548e+18, 0
1.607581304877089e+18, 90510002.0
1.60758130517763e+18, 40233410.0
1.607581305478171e+18, 0
1.6075813057787118e+18, 109241414.0
1.6075813060792527e+18, 33905750.0
1.6075813063797937e+18, 61673549.0
1.6075813066803346e+18, 40062099.0
1.6075813069808755e+18, 110691683.0
1.6075813072814164e+18, 144310519.0
1.6075813075819574e+18, 128194513.0
1.6075813078824983e+18, 245627506.0
1.6075813081830392e+18, 97930030.0
1.6075813084835802e+18, 20723308.0
1.607581308784121e+18, 47707387.0
1.607581309084662e+18, 131204677.0
1.607581309385203e+18, 42633206.0
1.6075813096857439e+18, 41497093.0
1.6075813099862848e+18, 51201577.0
1.6075813102868257e+18, 135834725.0
1.6075813105873667e+18, 122878533.0
1.6075813108879076e+18, 49097060.0
1.6075813111884485e+18, 70368140.0
1.6075813114889894e+18, 99111149.0
1.6075813117895304e+18, 33866311.0
1.6075813120900713e+18, 15931787.0
1.6075813123906122e+18, 56733340.0
1.6075813126911532e+18, 71808186.0
1.607581312991694e+18, 100075572.0
1.607581313292235e+18, 57665097.0
1.607581313592776e+18, 23967451.0
1.6075813138933169e+18, 75309610.0
1.6075813141938578e+18, 43792206.0
1.6075813144943987e+18, 0
1.6075813147949396e+18, 49085585.0
1.6075813150954806e+18, 68978127.0
1.6075813153960215e+18, 8749226.0
1.6075813156965624e+18, 0
1.6075813159971034e+18, 33938801.0
1.6075813162976443e+18, 0
1.6075813165981852e+18, 16247045.0
1.6075813168987261e+18, 15115650.0
1.607581317199267e+18, 0
1.607581317499808e+18, 35131225.0
1.607581317800349e+18, 0
1.6075813181008899e+18, 0
1.6075813184014308e+18, 78939895.0
1.6075813187019717e+18, 123443988.0
1.6075813190025126e+18, 54011332.0
1.6075813193030536e+18, 43996648.0
1.6075813196035945e+18, 27230816.0
1.6075813199041354e+18, 8783396.0
1.6075813202046764e+18, 41372617.0
1.6075813205052173e+18, 7542459.0
1.6075813208057582e+18, 0
1.6075813211062991e+18, 0
1.60758132140684e+18, 0
1.607581321707381e+18, 48069746.0
1.607581322007922e+18, 74209909.0
1.6075813223084628e+18, 33845260.0
1.6075813226090038e+18, 113283728.0
1.6075813229095447e+18, 81413576.0
1.6075813232100856e+18, 69192931.0
1.6075813235106266e+18, 69181217.0
1.6075813238111675e+18, 33987645.0
1.6075813241117084e+18, 0
1.6075813244122493e+18, 234915535.0
1.6075813247127903e+18, 0
1.6075813250133312e+18, 35202512.0
1.6075813253138721e+18, 33959185.0
1.607581325614413e+18, 241439481.0
1.607581325914954e+18, 0
1.607581326215495e+18, 7513848.0
1.6075813265160358e+18, 33904737.0
1.6075813268165768e+18, 35179200.0
1.6075813271171177e+18, 69017695.0
1.6075813274176586e+18, 395282837.0
1.6075813277181996e+18, 584909481.0
1.6075813280187405e+18, 270173463.0
1.6075813283192814e+18, 0
1.6075813286198223e+18, 33939338.0
1.6075813289203633e+18, 526546061.0
1.6075813292209042e+18, 521460400.0
1.607581329521445e+18, 35171466.0
1.607581329821986e+18, 69203332.0
1.607581330122527e+18, 75501735.0
1.607581330423068e+18, 6367284.0
1.6075813307236088e+18, 0
1.6075813310241498e+18, 7515539.0
1.6075813313246907e+18, 41526804.0
1.6075813316252316e+18, 0
1.6075813319257725e+18, 0
1.6075813322263135e+18, 35224835.0
1.6075813325268544e+18, 359140197.0
1.6075813328273953e+18, 385644698.0
1.6075813331279363e+18, 209678593.0
1.6075813334284772e+18, 40273271.0
1.607581333729018e+18, 0
1.607581334029559e+18, 23442738.0
1.6075813343301e+18, 0
1.607581334630641e+18, 243720686.0
1.6075813349311818e+18, 285811835.0
1.6075813352317228e+18, 558012984.0
1.6075813355322637e+18, 530943269.0
1.6075813358328046e+18, 286014592.0
1.6075813361333455e+18, 298608406.0
1.6075813364338865e+18, 81769095.0
1.6075813367344274e+18, 33996737.0
1.6075813370349683e+18, 47782678.0
1.6075813373355092e+18, 13838317.0
1.6075813376360502e+18, 77776928.0
1.607581337936591e+18, 53720500.0
1.607581338237132e+18, 70192325.0
1.607581338537673e+18, 191012215.0
1.607581338838214e+18, 41384446.0
1.6075813391387548e+18, 35084643.0
1.6075813394392957e+18, 48921983.0
1.6075813397398367e+18, 42504428.0
1.6075813400403776e+18, 285419912.0
1.6075813403409185e+18, 112855530.0
1.6075813406414595e+18, 265899805.0
1.6075813409420004e+18, 15183939.0
1.6075813412425413e+18, 0
1.6075813415430822e+18, 7584970.0
1.6075813418436232e+18, 302612378.0
1.607581342144164e+18, 771659573.0
1.607581342444705e+18, 302261740.0
1.607581342745246e+18, 293014279.0
1.607581343045787e+18, 299377518.0
1.6075813433463278e+18, 0
1.6075813436468687e+18, 44651115.0
1.6075813439474097e+18, 95711342.0
1.6075813442479506e+18, 76819467.0
1.6075813445484915e+18, 81628204.0
1.6075813448490324e+18, 87385688.0
1.6075813451495734e+18, 56374947.0
1.6075813454501143e+18, 45077352.0
1.6075813457506552e+18, 35220480.0
1.6075813460511962e+18, 33929299.0
1.607581346351737e+18, 51303755.0
1.607581346652278e+18, 35097212.0
1.607581346952819e+18, 56550792.0
1.6075813472533599e+18, 305000984.0
1.6075813475539008e+18, 76693832.0
1.6075813478544417e+18, 35185088.0
1.6075813481549827e+18, 122258027.0
1.6075813484555236e+18, 87208841.0
1.6075813487560645e+18, 78106270.0
1.6075813490566054e+18, 40323950.0
1.6075813493571464e+18, 69058703.0
1.6075813496576873e+18, 41534728.0
1.6075813499582282e+18, 43192734.0
1.6075813502587692e+18, 0
1.60758135055931e+18, 305666880.0
1.607581350859851e+18, 6251998.0
1.607581351160392e+18, 36344878.0
1.6075813514609329e+18, 36001800.0
1.6075813517614738e+18, 6245475.0
1.6075813520620147e+18, 36418903.0
1.6075813523625556e+18, 58818166.0
1.6075813526630966e+18, 0
1.6075813529636375e+18, 36396789.0
1.6075813532641784e+18, 36463481.0
1.6075813535647194e+18, 6283653.0
1.6075813538652603e+18, 0
1.6075813541658012e+18, 0
1.6075813544663421e+18, 0
1.607581354766883e+18, 271180547.0
1.607581355067424e+18, 7520003.0
1.607581355367965e+18, 0
1.6075813556685059e+18, 35095461.0
1.6075813559690468e+18, 106603150.0
1.6075813562695877e+18, 0
1.6075813565701286e+18, 0
1.6075813568706696e+18, 278490716.0
1.6075813571712105e+18, 270788276.0
1.6075813574717514e+18, 71587076.0
1.6075813577722924e+18, 287777036.0
1.6075813580728333e+18, 42637145.0
1.6075813583733742e+18, 253767987.0
1.6075813586739151e+18, 0
1.607581358974456e+18, 6305918.0
1.607581359274997e+18, 6302967.0
1.607581359575538e+18, 6293924.0
1.6075813598760788e+18, 79193023.0
1.6075813601766198e+18, 279478776.0
1.6075813604771607e+18, 0
1.6075813607777016e+18, 36360253.0
1.6075813610782426e+18, 0
1.6075813613787835e+18, 252008287.0
1.6075813616793244e+18, 35261430.0
1.6075813619798653e+18, 0
1.6075813622804063e+18, 15128258.0
1.6075813625809472e+18, 0
1.6075813628814881e+18, 0
1.607581363182029e+18, 0
1.60758136348257e+18, 293704251.0
1.607581363783111e+18, 6392807.0
1.6075813640836518e+18, 236081952.0
1.6075813643841928e+18, 279176850.0
1.6075813646847337e+18, 234498398.0
1.6075813649852746e+18, 42587804.0
1.6075813652858156e+18, 41405114.0
1.6075813655863565e+18, 545867841.0
1.6075813658868974e+18, 15054222.0
1.6075813661874383e+18, 292811986.0
